,1-ID,longtitude,magtitude
0,36845,113.520255,22.618665
171,36851,113.484363,22.654085
374,36868,113.489047,22.64924
577,36869,113.511597,22.589498000000006
802,36870,113.499178,22.641917000000007
1006,36871,113.47288799999998,22.626508
1209,36872,113.52938799999998,22.59599
1412,36873,113.492398,22.619902
1616,36874,113.422392,22.640918
1819,36875,113.44796,22.615972
2024,36878,113.457502,22.647458
2229,36879,113.483617,22.66383
2433,36904,113.434783,22.640333
2637,36905,113.491167,22.62116
2841,36908,113.481202,22.594525
3044,36911,113.501217,22.59816
3247,36915,113.51666000000002,22.620265
3450,36921,113.479937,22.6429
3654,36930,113.486468,22.628227
3858,36933,113.447242,22.636638
4062,36937,113.477488,22.636127
4267,36938,113.523048,22.62776
4470,36939,113.51893,22.601625
4673,36940,113.461272,22.629145
4878,36945,113.47541499999998,22.597445
5081,36946,113.484883,22.628912
5285,36948,113.525418,22.658815
5488,36949,113.504252,22.605125
5691,36950,113.47185,22.590023
5896,36951,113.502977,22.661982
6100,36952,113.488298,22.662873
6303,36953,113.492985,22.685953
6507,36954,113.50554,22.584345000000006
6713,36955,113.480158,22.644972
6917,36960,113.500732,22.586137
7121,36962,113.477563,22.646993
7324,36963,113.481523,22.594893
7527,36964,113.49196200000002,22.622705
7731,36975,113.521188,22.583642
7934,36980,113.528292,22.58323
8138,36983,113.49363999999998,22.601143
8341,36988,113.526568,22.651442000000007
8545,36995,113.540845,22.588023
8748,36997,113.46012,22.601378
8953,36998,113.468567,22.655228
9156,37001,113.488757,22.633572
9360,37002,113.48782,22.607207
9563,37005,113.440702,22.638482
9767,37011,113.476548,22.648163
9970,37012,113.518765,22.584842
10174,37016,113.470487,22.606168
10377,37017,113.521472,22.63267
10580,37018,113.463063,22.628457
10784,37019,113.477452,22.637172
10988,37020,113.469482,22.58348
11192,37021,113.522147,22.65557
11396,37022,113.466358,22.652668
11600,37024,113.469135,22.606498
11803,37025,113.528413,22.594808
12007,37026,113.516173,22.62049
12211,37028,113.474285,22.593908
12414,37029,113.46803,22.62808
12622,37030,113.435965,22.639025
12825,37031,113.480058,22.636537
13028,37032,113.434407,22.63699
13231,37033,113.461877,22.652298
13434,37034,113.54093,22.620135
13637,37035,113.47414,22.6102
13842,37037,113.48777,22.615297
14046,37041,113.537197,22.632478
14249,37042,113.496853,22.626597
14453,37044,113.54533,22.58479
14657,37045,113.506632,22.623687
14862,37046,113.513292,22.593152
15066,37048,113.510642,22.647972
15288,37049,113.43438799999998,22.634693
15493,37050,113.466343,22.607363
15698,37051,113.47838,22.646523
15901,37053,113.487253,22.613333
16105,37054,113.46416200000002,22.58931
16318,37055,113.502743,22.652537
16521,58053,113.493075,22.623938
