,1-ID,longtitude,magtitude
0,10408,113.26749,22.529222
203,10409,113.250855,22.532353
406,10410,113.248473,22.533383
614,10411,113.248532,22.534742
819,10412,113.256858,22.549527
1022,10413,113.253933,22.551887
1225,10414,113.245375,22.542018
1429,10415,113.244728,22.537152
1633,10416,113.243723,22.535842
1836,10417,113.246355,22.535092
2039,10418,113.245715,22.525765
2243,10419,113.261775,22.522672
2446,10420,113.266135,22.52331
2649,10421,113.252102,22.541135
2854,10422,113.248852,22.550787
3058,10423,113.242472,22.537227
3262,10424,113.243633,22.555508
3466,10425,113.233013,22.564822
3669,10426,113.22582,22.571758
3873,10427,113.223248,22.569607
4076,10428,113.214905,22.577442
4319,10429,113.22383,22.577345
4522,10430,113.21691,22.587415
4725,10431,113.227228,22.594968
4929,10432,113.217927,22.593935
5133,10433,113.205937,22.593903
5336,10434,113.206158,22.597407
5541,10435,113.201403,22.593527
5744,10436,113.208358,22.584767000000006
5947,10437,113.210887,22.588892
6150,10438,113.22934,22.589338
6353,10439,113.236357,22.571875
6556,10440,113.230313,22.577837
6759,10441,113.231353,22.585908
6962,10442,113.223452,22.599943
7166,10443,113.204732,22.591928
7370,10444,113.208512,22.587868
7649,10445,113.23242,22.56197
7852,10446,113.229447,22.571885
8056,10448,113.185203,22.571625
8259,10449,113.222658,22.582583
8464,10450,113.244367,22.534908
8667,10451,113.242557,22.534758
9076,10453,113.229192,22.538158
9279,10454,113.1977,22.531277
9482,10455,113.211265,22.54281
9686,10456,113.240462,22.527258
9893,10457,113.207588,22.544552
10097,10458,113.209855,22.53881
10300,10459,113.246313,22.533467
10503,10460,113.254207,22.531933
10707,10461,113.272448,22.528232
10911,10462,113.246392,22.54674
11114,10463,113.248343,22.538832
11317,10464,113.242872,22.53199
11520,10465,113.21156,22.544618
11723,10466,113.227757,22.499085
11926,10467,113.223668,22.571655
12131,10468,113.209918,22.574537
12335,10469,113.209707,22.592003
12539,10470,113.202323,22.588302
12742,10471,113.21082,22.587892
12945,10472,113.233467,22.571653
13148,10473,113.251303,22.531662
13351,10474,113.25028799999998,22.52906
13555,10475,113.210157,22.587105
13758,10476,113.252417,22.525298
13980,10477,113.258015,22.548883
14183,10478,113.252167,22.52998
14387,10479,113.235932,22.559782
14793,10481,113.231533,22.559767
14998,10482,113.22787,22.571415
15201,10483,113.229507,22.571895
15404,10485,113.236482,22.571668
15607,10486,113.219972,22.571767
17109,10487,113.223442,22.572095
17314,10488,113.210617,22.57535
17923,10489,113.208413,22.58753
18126,10490,113.209555,22.587388
18329,10491,113.212548,22.586602
18532,10492,113.223427,22.58417
