,1-ID,longtitude,magtitude
0,11253,113.367112,22.52862
203,11254,113.366348,22.527682
407,11255,113.36374,22.528415
611,11256,113.361422,22.528392
1017,11258,113.361602,22.527928
1220,11259,113.361357,22.529353
1626,11261,113.362358,22.535945
1829,11262,113.363512,22.535597
2032,11263,113.363262,22.533785
2235,11264,113.366413,22.534277
2438,11265,113.369978,22.533917
2642,11266,113.36892,22.529863
2848,11268,113.39351200000002,22.560345
3051,11269,113.382443,22.560215
3256,11270,113.383333,22.566237
3460,11271,113.384323,22.558945
3663,11272,113.37163,22.554735
3866,11273,113.367518,22.553938
4069,11274,113.357492,22.54669
4273,11275,113.387437,22.555385
4476,11276,113.377215,22.527027
4679,11277,113.376018,22.527478
4882,11278,113.378625,22.524207
5085,11279,113.380065,22.523223
5288,11280,113.389093,22.52192
5491,11281,113.390693,22.521723
5697,11282,113.392615,22.521798
5901,11283,113.379385,22.525555
6104,11284,113.391905,22.529617
6307,11285,113.394113,22.532272
6518,11286,113.390158,22.536703
6722,11287,113.387502,22.536905
6926,11288,113.384188,22.53339
7129,11289,113.380568,22.527805
7332,11290,113.389273,22.532273
7535,11291,113.372448,22.528053
7738,11292,113.37267,22.51558
7944,11293,113.367855,22.525308
8147,11294,113.36803700000002,22.528308
8351,11295,113.369997,22.527822
8554,11296,113.371225,22.52712
8757,11297,113.369653,22.529492
8961,11298,113.37158,22.530803
9170,11299,113.373407,22.533747
9373,11300,113.375733,22.532397
9576,11301,113.375428,22.531815
9783,11302,113.375465,22.528787
9988,11303,113.37341200000002,22.525268
10191,11304,113.371768,22.523845
10394,11305,113.377753,22.534677
10598,11306,113.373603,22.54115
11004,11308,113.380507,22.53841
11209,11309,113.383177,22.539792
11618,11311,113.365862,22.523297
11822,11312,113.365412,22.52201
12026,11313,113.359543,22.516787
12229,11314,113.363878,22.51888
12433,11315,113.367663,22.518458
12636,11316,113.371557,22.519012
13042,11318,113.37601,22.521052
13248,11319,113.372682,22.521783
13451,11320,113.376527,22.521817
13654,11321,113.37615,22.527420000000006
13857,11322,113.37769,22.52533
14060,11323,113.377813,22.522623
14265,11324,113.375687,22.51825
14468,11325,113.370743,22.517092
14671,11326,113.369773,22.518732
14874,11327,113.368255,22.521413
15078,11328,113.362773,22.51885
15281,11329,113.360195,22.519188
15486,11330,113.367285,22.51676
15689,11331,113.36761,22.516288
15892,11332,113.370493,22.516765
16112,11334,113.374877,22.513213
16315,11335,113.373698,22.508713
16518,11336,113.372658,22.506965
16721,11337,113.372187,22.509477
17533,11339,113.366128,22.510725
17737,11340,113.362775,22.510788
17940,11341,113.358885,22.512703
18159,11342,113.356223,22.509675
18362,11343,113.353432,22.509593
18565,11344,113.358983,22.509002
18769,11345,113.357147,22.504413
18972,11346,113.362807,22.505923000000006
19177,11347,113.361388,22.506932
19382,11348,113.358602,22.515722
19585,11349,113.364833,22.514172
19789,11350,113.36332,22.509222
19992,11351,113.385213,22.539172
20197,11352,113.387067,22.543282
20400,11353,113.388102,22.54815
20604,11354,113.38436000000002,22.552162
20807,11355,113.382685,22.544788
21011,11356,113.381392,22.5409
21216,11357,113.390095,22.538503
21419,11358,113.384395,22.537608
21623,11359,113.373458,22.53899
21826,11360,113.374878,22.540615
22029,11361,113.375973,22.542898
22232,11362,113.377442,22.54639
22438,11363,113.380908,22.548942
22845,11365,113.372295,22.537003
23049,11366,113.370142,22.535245
23253,11367,113.365225,22.536055
23457,11368,113.37692,22.539215
23661,11369,113.384173,22.542082
23864,11370,113.372928,22.534117
24069,11371,113.386342,22.525888
24273,11372,113.386452,22.527508
24476,11373,113.385192,22.52535
24973,11374,113.384362,22.526223
25176,11375,113.383572,22.526292
25382,11376,113.387215,22.533308
25585,11377,113.391975,22.5325
25788,11378,113.38377,22.522493
25992,11379,113.38502,22.52259
26196,11380,113.377678,22.526662
26448,11381,113.377068,22.527247
26651,11382,113.36159,22.522565
26854,11383,113.361578,22.524013
27057,11384,113.361425,22.5236
27260,11385,113.36188500000002,22.524573
27463,11386,113.363115,22.524128
27667,11387,113.365858,22.524578
27870,11388,113.361113,22.52042
28073,11389,113.376005,22.516592000000006
28276,11390,113.376897,22.526652
28484,11391,113.377108,22.542293
28892,11393,113.378823,22.53602
29095,11394,113.378248,22.535985
29298,11395,113.376995,22.534738
29504,11396,113.37572,22.535085
29707,11397,113.37787,22.539195
29910,11398,113.381065,22.533467
30114,11399,113.380197,22.533765
30317,11400,113.370747,22.523885
30521,11401,113.370342,22.524433
30724,11402,113.370623,22.524598
30928,11403,113.361995,22.5166
31135,11404,113.36297,22.514665
31339,11405,113.365397,22.512657
31543,11406,113.380323,22.528793
31746,11407,113.371973,22.542455
32153,11409,113.3712,22.545933
32357,11410,113.369533,22.544442
32566,11411,113.36086,22.512537
32769,11412,113.39142,22.53997
32972,11415,113.376395,22.533173
33175,11416,113.384958,22.556885
33582,11418,113.384295,22.552352
33786,11419,113.38273,22.538965
33994,11420,113.374802,22.540613
34604,11423,113.387122,22.533378
34807,11424,113.383792,22.53803
35824,11429,113.363383,22.512365
36029,11430,113.370725,22.514718
36232,11431,113.367245,22.518558
36435,11432,113.36257,22.521877
36842,11434,113.365927,22.52344
37045,11435,113.371883,22.534005
37248,11436,113.37943500000002,22.552033
37457,11437,113.360577,22.537232
37661,11438,113.361622,22.516298000000006
37865,11439,113.3932,22.53834
38068,11440,113.397418,22.551295
38271,11441,113.396812,22.551485
38475,11442,113.357022,22.509438
