ID,7-温度过高,8-温度预警,15-箱门告警,16-防雷告警,18-风扇故障,19-网络设备异常,20-视频1网络异常,21-补光灯异常开启,22-补光灯异常关闭,23-视频2网络异常,24-视频3网络异常,25-视频4网络异常,26-视频5网络异常,27-视频6网络异常,28-温度低,29-监控网络连接异常,30-市电异常
10229.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10230.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10231.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10232.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10233.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10234.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10235.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10236.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10237.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10238.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10239.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10240.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10241.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10242.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10243.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10244.0,None,None,9.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10245.0,None,None,3260.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10246.0,None,None,3320.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10247.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10248.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10249.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10250.0,None,None,3192.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10251.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10252.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10253.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,3.0
10254.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10255.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10256.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10257.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10258.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10259.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10260.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10261.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9498.0,None
10262.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10263.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10264.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10265.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10266.0,None,None,3190.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10267.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10268.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10269.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10270.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10271.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10272.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10273.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10274.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10275.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10276.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10277.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10278.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10279.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9462.0,None
10280.0,None,None,3207.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10282.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10284.0,None,None,41.0,None,None,None,1713.0,None,None,None,None,None,None,None,None,33.0,None
10285.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10286.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10287.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10288.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10289.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10290.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10291.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2.0
10292.0,None,None,84.0,None,None,None,37.0,None,None,None,None,None,None,None,None,None,5.0
10293.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10294.0,None,None,2801.0,None,None,None,None,None,None,None,None,None,None,None,None,None,2.0
10295.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10296.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10298.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10299.0,None,None,None,3186.0,None,None,None,None,None,None,None,None,None,None,None,None,None
10300.0,None,None,None,None,3187.0,None,None,None,None,None,None,None,None,None,None,None,None
10301.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10302.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10303.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10304.0,None,None,None,3197.0,3197.0,None,None,None,None,None,None,None,None,None,None,None,None
10305.0,None,None,None,None,None,None,704.0,None,None,None,None,None,None,None,None,None,None
10306.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10307.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10308.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10309.0,None,None,3187.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10310.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,54.0
10311.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10312.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10313.0,None,None,1910.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10314.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10315.0,None,None,136.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10316.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10317.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10318.0,None,None,3197.0,None,3197.0,None,None,None,None,None,None,None,None,None,None,None,2.0
10319.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10320.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10321.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10322.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10323.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10324.0,None,None,3189.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10325.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10326.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10327.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10328.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10329.0,None,None,2949.0,None,None,None,None,None,None,None,None,None,None,None,None,None,3.0
10351.0,None,None,45.0,None,None,None,None,None,None,None,None,None,None,None,None,4656.0,None
10406.0,None,None,9.0,None,None,None,None,None,None,None,None,None,None,None,None,None,3.0
10408.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10409.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10410.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10411.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10412.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10413.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10414.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10415.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10416.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10417.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10418.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10419.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10420.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
